CH1,CH2,CH3,CH4,CH5,CH6,label,type
41540,40872,41223,40878,41110,41457,3,test
41330,40861,41227,40864,41100,41445,3,test
40432,40828,41230,41040,41094,41451,3,test
40414,40979,41232,41159,41098,41474,3,test
40890,41218,41237,40843,41091,41444,3,test
41390,41197,41216,40797,41098,41462,3,test
41450,41095,41244,41380,41092,41444,3,test
41223,41080,41239,41854,41105,41458,3,test
41491,40986,41230,41727,41107,41465,3,test
42146,40791,41226,41489,41123,41451,3,test
42090,40786,41232,41324,41098,41448,3,test
41530,40740,41220,40940,41094,41459,3,test
41337,40759,41226,40919,41110,41454,3,test
40888,40842,41231,41554,41096,41442,3,test
40668,40785,41229,41916,41097,41475,3,test
41011,40712,41253,41618,41093,41456,3,test
41094,40770,41229,41349,41117,41453,3,test
41004,40828,41220,41199,41089,41452,3,test
41096,40907,41219,41165,41110,41470,3,test
41533,40974,41223,41237,41108,41456,3,test
42015,40927,41236,41323,41095,41448,3,test
41937,40856,41227,41319,41104,41460,3,test
41473,40857,41234,41195,41112,41452,3,test
41093,40837,41222,41155,41100,41453,3,test
40736,40865,41229,41070,41091,41459,3,test
40647,40998,41232,40977,41111,41443,3,test
41361,41106,41237,41075,41096,41456,3,test
41950,40953,41226,41191,41092,41461,3,test
42092,40881,41232,41182,41089,41456,3,test
41907,41101,41257,41172,41097,41452,3,test
42750,41194,41230,41269,41126,41465,3,test
42474,41285,41227,41358,41111,41448,3,test
40728,41291,41221,41427,41098,41446,3,test
40185,40828,41224,41467,41090,41470,3,test
40346,40601,41255,41555,41090,41458,3,test
41001,40755,41220,41538,41104,41451,3,test
41238,40965,41211,41258,41094,41441,3,test
41202,41062,41225,41013,41101,41470,3,test
41528,41017,41241,41034,41096,41459,3,test
41731,40938,41232,41227,41109,41459,3,test
41465,40935,41228,41435,41111,41443,3,test
41114,40940,41238,41574,41097,41448,3,test
40893,40951,41225,41492,41104,41452,3,test
41193,40881,41222,41222,41100,41467,3,test
41535,40919,41240,41020,41097,41450,3,test
41618,40903,41225,41059,41120,41459,3,test
41253,40767,41225,41302,41093,41460,3,test
40988,40590,41236,41522,41094,41467,3,test
41181,40572,41213,41512,41112,41459,3,test
40954,40692,41213,41393,41105,41449,3,test
40500,40778,41229,41277,41101,41446,3,test
40994,40897,41237,41432,41100,41448,3,test
41580,40919,41223,41645,41100,41460,3,test
41906,41009,41253,41570,41086,41452,3,test
41764,41344,41230,41501,41112,41467,3,test
41590,41372,41233,41636,41095,41448,3,test
41157,40839,41223,41663,41109,41459,3,test
40396,40594,41235,41299,41101,41466,3,test
40786,40701,41224,41100,41119,41457,3,test
41607,40949,41232,41134,41102,41445,3,test
41760,41018,41229,41256,41092,41455,3,test
41601,40959,41232,41340,41085,41444,3,test
41531,40917,41237,41086,41112,41458,3,test
41732,41060,41226,40692,41101,41447,3,test
41858,41124,41237,40787,41097,41464,3,test
41119,41022,41250,41430,41096,41453,3,test
39989,41085,41230,41477,41107,41457,3,test
40003,41036,41239,41416,41104,41448,3,test
41044,41078,41233,41350,41101,41453,3,test
41701,41021,41234,41385,41121,41459,3,test
42443,40851,41227,41496,41093,41464,3,test
42768,40738,41240,41311,41082,41467,3,test
42282,40788,41228,41056,41125,41457,3,test
41927,40846,41223,41086,41111,41459,3,test
41201,41013,41227,41260,41083,41472,3,test
40880,40990,41243,41350,41087,41463,3,test
41143,40746,41230,41287,41111,41451,3,test
41318,40740,41240,41347,41092,41448,3,test
41376,40710,41220,41462,41100,41460,3,test
40882,40697,41230,41177,41079,41478,3,test
40577,40698,41224,40998,41130,41459,3,test
41145,40754,41237,41253,41104,41460,3,test
41510,40804,41222,41459,41098,41472,3,test
41227,40827,41224,41444,41111,41454,3,test
41667,40933,41220,41452,41104,41460,3,test
42055,40997,41226,41528,41104,41475,3,test
41635,40965,41236,41409,41105,41460,3,test
41179,40956,41211,41413,41083,41457,3,test
40888,40901,41211,41453,41096,41470,3,test
40202,40899,41232,41515,41115,41457,3,test
40374,41002,41228,41588,41110,41444,3,test
41091,40903,41225,41589,41097,41472,3,test
41771,40706,41241,41599,41100,41456,3,test
41984,40770,41226,41490,41110,41451,3,test
41869,40948,41223,41441,41099,41453,3,test
42278,41119,41224,41380,41113,41441,3,test
41829,41084,41255,41304,41088,41454,3,test
41584,41130,41225,41307,41107,41451,3,test
41618,41182,41225,41395,41105,41450,3,test
40800,41050,41247,41600,41095,41448,3,test
40465,41041,41227,41622,41101,41459,3,test
40815,41163,41226,41397,41102,41450,3,test
41145,41078,41230,41267,41111,41449,3,test
41284,40801,41235,41368,41118,41459,3,test
41040,40722,41228,41431,41086,41454,3,test
41316,40934,41219,41208,41103,41475,3,test
41513,40883,41256,40973,41090,41456,3,test
42083,40719,41217,40799,41101,41454,3,test
42214,40780,41227,40791,41096,41452,3,test
42109,40921,41243,40406,41086,41450,3,test
41510,40926,41223,40864,41100,41450,3,test
41128,40859,41224,42078,41104,41457,3,test
41108,41002,41216,42300,41092,41476,3,test
41406,40963,41241,41771,41113,41457,3,test
40607,40713,41225,41138,41096,41436,3,test
40033,40549,41240,40803,41106,41453,3,test
40468,40723,41246,40848,41078,41455,3,test
41233,40872,41233,40955,41095,41455,3,test
41956,41025,41222,41123,41114,41453,3,test
42026,41122,41253,41350,41098,41461,3,test
40924,41147,41229,41312,41114,41458,3,test
41731,41331,41225,40903,41105,41462,3,test
42846,41401,41246,40949,41098,41453,3,test
41747,41031,41233,41317,41089,41454,3,test
40982,40708,41233,41507,41101,41464,3,test
40991,40728,41237,41463,41093,41450,3,test
40866,40896,41229,41386,41097,41456,3,test
39966,40920,41220,41707,41096,41453,3,test
39476,40947,41228,41955,41089,41468,3,test
39968,41052,41226,41806,41113,41467,3,test
40562,41182,41234,41536,41093,41454,3,test
41265,41003,41221,41448,41094,41462,3,test
42802,40919,41260,41397,41102,41449,3,test
42970,40926,41226,41441,41125,41463,3,test
42718,40948,41220,41484,41121,41457,3,test
43105,40994,41220,41261,41109,41469,3,test
42253,40966,41221,41011,41111,41459,3,test
41160,40909,41227,40876,41096,41449,3,test
40381,40729,41224,40484,41090,41456,3,test
39792,40631,41240,40459,41105,41448,3,test
40566,40677,41228,41212,41093,41453,3,test
41063,40682,41227,41857,41096,41462,3,test
41585,40706,41236,41750,41109,41449,3,test
42119,40797,41234,41419,41099,41446,3,test
41777,40875,41229,41162,41108,41451,3,test
41392,40844,41232,40922,41102,41467,3,test
41133,40956,41233,41009,41101,41451,3,test
41330,41003,41218,41516,41093,41446,3,test
41464,40708,41230,42275,41103,41452,3,test
41255,40644,41243,42336,41079,41464,3,test
41178,40773,41224,41474,41106,41468,3,test
41450,40839,41233,40960,41098,41461,3,test
41561,40916,41243,40675,41092,41464,3,test
41366,41039,41220,40701,41098,41466,3,test
40830,41018,41230,41028,41091,41465,3,test
40574,40951,41248,41210,41101,41440,3,test
40716,40988,41237,41222,41085,41440,3,test
41268,40996,41225,41242,41107,41463,3,test
42345,40986,41248,41323,41094,41459,3,test
41657,41072,41225,41381,41104,41452,3,test
40743,41013,41237,41497,41092,41469,3,test
40906,40912,41225,41663,41112,41451,3,test
41739,40949,41233,41624,41097,41438,3,test
40836,41094,41235,41488,41099,41473,3,test
40398,41314,41232,41575,41093,41452,3,test
41436,41337,41228,41859,41100,41441,3,test
42239,41062,41231,41980,41102,41442,3,test
41835,40704,41236,41834,41098,41463,3,test
41274,40565,41224,41608,41109,41462,3,test
41434,40679,41219,41496,41098,41443,3,test
41801,40834,41234,41380,41098,41469,3,test
41383,40903,41236,41211,41089,41450,3,test
41059,40759,41220,41143,41102,41450,3,test
41168,40729,41223,41135,41090,41454,3,test
41455,40802,41249,41088,41086,41457,3,test
41725,40831,41234,40575,41106,41450,3,test
41641,41162,41232,40014,41108,41451,3,test
41296,41195,41245,40655,41091,41460,3,test
41554,40755,41241,41843,41111,41459,3,test
41993,40672,41233,41981,41098,41458,3,test
41724,40748,41224,41700,41092,41456,3,test
40858,40863,41237,41612,41090,41464,3,test
40894,41068,41229,41563,41111,41461,3,test
41383,41145,41223,41416,41108,41458,3,test
41479,40947,41224,41243,41100,41454,3,test
41415,40656,41226,41046,41115,41466,3,test
41476,40686,41235,40808,41098,41452,3,test
41914,40892,41229,40728,41089,41477,3,test
41447,41111,41252,40690,41094,41458,3,test
40698,41176,41233,40791,41102,41455,3,test
40666,41258,41225,40987,41107,41453,3,test
40963,41168,41260,41318,41099,41460,3,test
41289,41078,41224,41666,41106,41465,3,test
40738,41058,41219,41701,41107,41457,3,test
40925,41058,41222,41359,41112,41467,3,test
41587,41018,41237,41118,41119,41450,3,test
41598,41018,41238,41180,41091,41449,3,test
41053,41028,41229,41351,41084,41465,3,test
41018,40952,41232,41461,41101,41449,3,test
41275,40867,41211,41478,41089,41470,3,test
41330,40770,41242,41540,41090,41458,3,test
41027,40829,41229,41537,41100,41459,3,test
41124,40866,41223,41604,41105,41452,3,test
41476,40885,41230,41568,41099,41475,3,test
41552,40749,41236,41518,41120,41447,3,test
41347,40801,41231,41471,41098,41442,3,test
41493,40775,41221,41477,41103,41460,3,test
42694,40729,41229,41566,41111,41456,3,test
42341,40762,41232,41542,41100,41452,3,test
40810,40800,41246,41477,41093,41449,3,test
40420,40858,41235,41443,41093,41440,3,test
40859,40857,41222,41439,41085,41470,3,test
41044,40886,41237,41261,41104,41455,3,test
41558,40750,41243,41214,41094,41458,3,test
41905,40675,41221,41211,41097,41475,3,test
42148,40760,41235,41242,41120,41453,3,test
41586,40924,41228,41292,41097,41462,3,test
41351,41002,41227,41236,41091,41473,3,test
41529,41046,41224,41243,41110,41450,3,test
41493,41055,41215,41187,41106,41451,3,test
41634,40970,41250,41194,41094,41456,3,test
41376,41131,41233,41216,41123,41449,3,test
40537,41403,41235,41237,41102,41437,3,test
40703,41101,41231,41321,41107,41465,3,test
41382,40801,41229,41392,41100,41449,3,test
40418,41070,41242,41259,41115,41456,3,test
40295,41244,41244,41190,41104,41459,3,test
41331,41090,41221,41298,41105,41437,3,test
41913,40902,41227,41177,41099,41465,3,test
41800,40843,41248,41049,41095,41450,3,test
41380,40826,41222,41002,41116,41459,3,test
41205,40892,41226,41088,41095,41456,3,test
41289,40952,41226,41269,41098,41453,3,test
40921,40949,41221,41353,41096,41468,3,test
40853,40926,41240,41335,41078,41461,3,test
41092,40985,41234,41219,41098,41451,3,test
41074,40875,41226,41224,41092,41445,3,test
41434,40846,41214,41174,41101,41472,3,test
42284,40840,41241,41014,41099,41453,3,test
42027,40867,41229,41234,41110,41441,3,test
41149,40778,41227,41629,41108,41453,3,test
41349,40783,41226,41574,41100,41452,3,test
42003,40797,41236,41402,41097,41446,3,test
41226,40923,41226,41287,41090,41450,3,test
40672,40901,41229,41185,41099,41453,3,test
40651,40870,41213,40961,41092,41474,3,test
40688,40885,41238,40846,41096,41445,3,test
41018,40762,41235,41542,41108,41454,3,test
41493,40728,41215,42083,41102,41464,3,test
41558,40806,41237,41926,41084,41451,3,test
41618,40876,41223,41645,41097,41448,3,test
41617,40901,41230,41357,41093,41445,3,test
41804,41085,41228,41145,41105,41478,3,test
42216,41101,41249,41173,41106,41453,3,test
42048,40940,41224,41323,41109,41445,3,test
41914,40770,41215,41397,41100,41457,3,test
41516,40782,41218,41318,41087,41472,3,test
40482,41062,41225,41287,41095,41452,3,test
40100,41260,41234,41441,41095,41449,3,test
40431,41143,41214,41465,41086,41476,3,test
41312,40932,41226,41533,41112,41459,3,test
42090,41082,41243,41887,41112,41461,3,test
42379,41323,41217,42023,41109,41478,3,test
41743,41217,41229,41637,41126,41459,3,test
41609,40800,41233,41218,41095,41462,3,test
42128,40501,41214,41050,41084,41475,3,test
41399,40453,41234,41100,41102,41450,3,test
39870,40617,41239,41335,41094,41450,3,test
40131,40777,41228,41631,41091,41469,3,test
41448,40824,41241,42217,41113,41462,3,test
41787,40936,41237,41935,41099,41452,3,test
41325,40875,41219,41495,41093,41467,3,test
41549,40867,41232,40854,41122,41450,3,test
42126,40907,41214,40084,41098,41463,3,test
41594,40984,41229,40274,41092,41475,3,test
41385,41134,41235,41410,41105,41452,3,test
41053,41061,41229,42036,41092,41451,3,test
41046,40886,41240,41992,41101,41457,3,test
41472,40796,41219,41763,41111,41455,3,test
40930,40807,41234,41587,41118,41448,3,test
41241,40802,41243,41428,41097,41459,3,test
41831,40919,41232,41293,41116,41450,3,test
41622,40946,41231,41392,41095,41447,3,test
41062,40837,41220,41641,41096,41468,3,test
41111,40858,41241,41619,41102,41442,3,test
41612,40949,41237,41376,41089,41453,3,test
41579,41138,41214,41257,41092,41466,3,test
41577,41059,41229,41206,41096,41458,3,test
41376,40958,41232,41038,41102,41455,3,test
40201,40980,41223,40933,41096,41471,3,test
39827,40987,41233,40877,41100,41444,3,test
40698,41043,41228,40970,41113,41453,3,test
40785,41324,41231,40757,41097,41471,3,test
40891,41287,41231,40202,41104,41446,3,test
41702,41122,41239,39715,41099,41450,3,test
42231,41196,41227,40133,41103,41468,3,test
42309,40975,41241,41573,41110,41454,3,test
42008,40762,41233,42261,41098,41447,3,test
41578,40641,41225,41984,41082,41477,3,test
41434,40537,41230,41597,41112,41445,3,test
41003,40561,41229,41458,41107,41444,3,test
40784,40709,41233,41313,41099,41444,3,test
41159,40882,41251,41081,41104,41459,3,test
41490,40924,41227,40915,41114,41460,3,test
41734,40917,41217,40859,41098,41467,3,test
41173,40854,41233,40930,41112,41446,3,test
40805,40889,41226,40967,41100,41445,3,test
41128,41069,41240,40943,41097,41457,3,test
41582,41031,41222,40917,41114,41447,3,test
40977,40839,41219,40992,41115,41442,3,test
40881,40859,41244,41086,41105,41470,3,test
41506,40914,41236,41280,41126,41457,3,test
41339,40969,41238,41523,41096,41449,3,test
41174,40900,41219,41586,41085,41473,3,test
41476,40887,41234,41593,41110,41452,3,test
42048,40963,41228,41522,41098,41442,3,test
42241,40953,41219,41596,41109,41470,3,test
41485,40983,41241,41585,41084,41450,3,test
40915,40989,41227,41605,41094,41449,3,test
41315,40963,41224,41659,41100,41475,3,test
41217,40904,41236,41733,41097,41453,3,test
40606,40996,41242,41747,41096,41438,3,test
40683,41056,41232,41748,41091,41476,3,test
41190,40988,41224,41710,41109,41445,3,test
41659,40956,41223,41528,41102,41443,3,test
41767,40969,41235,41538,41096,41464,3,test
41400,40956,41243,41604,41090,41454,3,test
41254,40927,41224,41586,41098,41456,3,test
41427,40832,41217,41451,41087,41465,3,test
41181,40809,41225,41339,41109,41461,3,test
41082,40807,41229,41411,41087,41453,3,test
41238,40797,41230,41400,41097,41455,3,test
41498,40700,41225,41452,41118,41462,3,test
41550,40693,41222,41499,41097,41448,3,test
41847,40736,41233,41445,41111,41444,3,test
41761,40777,41235,41339,41110,41441,3,test
41058,41000,41224,41226,41105,41457,3,test
41026,41024,41230,41269,41108,41442,3,test
41259,40745,41238,41290,41105,41455,3,test
41506,40738,41221,41280,41111,41463,3,test
41551,40855,41230,41265,41108,41451,3,test
41641,40909,41229,41187,41093,41454,3,test
41457,40926,41227,41021,41089,41473,3,test
41047,40851,41220,41065,41134,41452,3,test
41546,40961,41228,41269,41100,41446,3,test
41752,40998,41244,41291,41102,41449,3,test
41314,41003,41226,41239,41098,41437,3,test
41216,41024,41219,41165,41102,41473,3,test
41313,40999,41238,41160,41109,41452,3,test
41973,41069,41227,41132,41098,41453,3,test
41816,41207,41228,41178,41094,41452,3,test
41349,41319,41219,41244,41090,41466,3,test
41498,41176,41238,41191,41113,41448,3,test
41494,41061,41226,41185,41095,41452,3,test
39652,41026,41220,41243,41101,41472,3,test
38600,40790,41238,41427,41098,41442,3,test
40190,40906,41231,41432,41113,41447,3,test
41718,41022,41227,41374,41111,41456,3,test
42405,40994,41243,41335,41106,41450,3,test
42456,40905,41227,41321,41112,41443,3,test
42537,40821,41244,41330,41105,41454,3,test
42269,40747,41210,41313,41101,41465,3,test
41120,40920,41243,41288,41101,41459,3,test
41356,40967,41244,41329,41094,41449,3,test
41675,40835,41230,41310,41092,41446,3,test
41052,40829,41241,41207,41094,41460,3,test
40684,40869,41233,41251,41120,41447,3,test
40766,40764,41227,41484,41105,41453,3,test
40635,40726,41224,41570,41098,41474,3,test
40808,40697,41249,41301,41093,41455,3,test
41336,40868,41224,41033,41113,41466,3,test
41711,40992,41228,41122,41089,41457,3,test
41638,40941,41236,41423,41099,41451,3,test
40865,40793,41250,41422,41095,41459,3,test
40606,40802,41223,41382,41107,41464,3,test
41044,40891,41221,41474,41092,41454,3,test
41995,40900,41227,41406,41105,41476,3,test
42258,40852,41241,41376,41101,41449,3,test
42053,40897,41225,41388,41121,41453,3,test
41761,40953,41217,41347,41108,41449,3,test
41366,40932,41225,41253,41095,41443,3,test
41587,40933,41230,41328,41100,41458,3,test
40747,40982,41253,41325,41087,41453,3,test
40125,41085,41224,41021,41109,41458,3,test
40883,41308,41230,40933,41105,41452,3,test
41804,41405,41237,41393,41104,41449,3,test
42015,41164,41228,41763,41090,41462,3,test
41677,40910,41229,41536,41098,41440,3,test
41410,40829,41219,41337,41093,41471,3,test
41178,40909,41245,41345,41089,41458,3,test
41220,40858,41232,41373,41108,41452,3,test
41332,40854,41218,41322,41106,41444,3,test
41204,40701,41229,41301,41105,41448,3,test
40982,40682,41222,41192,41091,41472,3,test
41006,40638,41224,41140,41112,41457,3,test
40924,40815,41222,41074,41097,41457,3,test
41335,40926,41218,40904,41097,41456,3,test
41607,41089,41232,40667,41116,41457,3,test
42108,40952,41223,41045,41101,41474,3,test
42602,40642,41241,41924,41092,41462,3,test
42054,40584,41245,42270,41111,41454,3,test
41470,40594,41235,42134,41118,41468,3,test
40747,40762,41237,41639,41097,41449,3,test
40419,40914,41222,41150,41088,41452,3,test
40850,40925,41228,41083,41105,41457,3,test
41121,40838,41223,41187,41095,41445,3,test
41087,40895,41221,41032,41091,41476,3,test
41430,40892,41231,40999,41089,41453,3,test
41560,40875,41241,41190,41094,41455,3,test
41779,40870,41219,41472,41120,41456,3,test
41583,40879,41221,41620,41102,41450,3,test
41337,40835,41251,41560,41099,41455,3,test
41657,41006,41230,41303,41112,41460,3,test
41475,41200,41235,41117,41105,41445,3,test
40731,41233,41226,41142,41097,41445,3,test
40824,41379,41222,41212,41083,41472,3,test
41244,41211,41245,41428,41096,41453,3,test
41051,41115,41222,41490,41111,41460,3,test
40802,41025,41221,41572,41105,41447,3,test
41171,40869,41219,41657,41091,41474,3,test
42096,40770,41239,41531,41104,41458,3,test
41610,40977,41218,41187,41128,41472,3,test
41111,41185,41239,41246,41098,41434,3,test
41153,41180,41227,41508,41099,41454,3,test
41230,40913,41214,41513,41102,41460,3,test
41371,40712,41240,41341,41109,41459,3,test
41837,40739,41248,41067,41095,41452,3,test
42106,40846,41236,40996,41104,41460,3,test
41555,40874,41219,40933,41099,41459,3,test
40834,40939,41222,41026,41084,41453,3,test
40325,41127,41218,41192,41096,41464,3,test
40310,41077,41234,41269,41094,41460,3,test
40920,40769,41232,41314,41112,41458,3,test
41717,40616,41230,41310,41105,41451,3,test
42276,40690,41240,41416,41104,41454,3,test
42054,40785,41242,41576,41096,41469,3,test
41742,40817,41230,41421,41118,41465,3,test
41897,40932,41225,41242,41094,41450,3,test
41063,41009,41229,41240,41091,41468,3,test
40269,40914,41244,41113,41115,41457,3,test
40750,40825,41233,41087,41097,41452,3,test
41496,40816,41223,41266,41090,41471,3,test
41721,40947,41231,41298,41116,41457,3,test
41641,41141,41231,41198,41092,41451,3,test
41462,41240,41227,41049,41093,41481,3,test
41349,41134,41235,40541,41109,41459,3,test
41040,40927,41224,40246,41106,41448,3,test
40982,40961,41251,41049,41088,41445,3,test
40656,40936,41240,42015,41097,41454,3,test
41390,41057,41232,42228,41099,41467,3,test
42063,41162,41252,42486,41089,41441,3,test
41549,41062,41235,42870,41095,41447,3,test
40856,40972,41224,41966,41105,41444,3,test
41071,40901,41238,41021,41100,41469,3,test
41355,40903,41223,40728,41107,41450,3,test
41269,40891,41226,40745,41096,41447,3,test
41130,40829,41223,40898,41099,41463,3,test
41520,40780,41224,41348,41111,41471,3,test
41710,40819,41226,41413,41095,41446,3,test
41250,40830,41211,41116,41107,41471,3,test
41218,40804,41253,41198,41083,41448,3,test
41590,40732,41229,41749,41108,41464,3,test
41342,40686,41224,42071,41104,41459,3,test
40769,40649,41239,41789,41090,41458,3,test
40843,40738,41211,41469,41098,41451,3,test
41036,40883,41217,41344,41097,41478,3,test
41182,40957,41237,41313,41112,41457,3,test
41353,40992,41220,41320,41100,41457,3,test
41552,40898,41219,41307,41120,41459,3,test
42011,40771,41219,41261,41102,41457,3,test
42346,40718,41224,41302,41106,41472,3,test
41855,40742,41236,41447,41116,41462,3,test
40885,40872,41228,41446,41089,41449,3,test
40864,40942,41236,41354,41082,41468,3,test
40725,41075,41238,41172,41112,41444,3,test
40980,41082,41220,41051,41090,41453,3,test
41816,41162,41225,40948,41089,41476,3,test
42014,41107,41244,41049,41096,41447,3,test
41589,41080,41225,41220,41113,41460,3,test
41369,41041,41215,41320,41098,41444,3,test
41843,41027,41250,41264,41105,41453,3,test
41458,41040,41227,41353,41102,41451,3,test
40793,41045,41230,41528,41099,41448,3,test
40962,40987,41236,41426,41093,41456,3,test
40898,40984,41240,41172,41109,41451,3,test
40777,41037,41237,41159,41095,41457,3,test
41544,41043,41234,41193,41108,41448,3,test
41935,41004,41232,41075,41103,41444,3,test
41252,40974,41256,40946,41088,41444,3,test
41221,40908,41219,41005,41104,41457,3,test
41429,40726,41225,41091,41095,41474,3,test
41089,40606,41237,41190,41094,41446,3,test
41182,40630,41225,41358,41099,41450,3,test
41174,40822,41232,41614,41101,41452,3,test
41514,40873,41249,41533,41105,41461,3,test
41714,40766,41238,41319,41116,41446,3,test
41409,40748,41239,41291,41079,41452,3,test
41185,40780,41236,41254,41093,41460,3,test
41641,40777,41222,41214,41098,41462,3,test
42034,40934,41220,41275,41088,41470,3,test
41392,41028,41231,41475,41094,41440,3,test
41470,40875,41230,41511,41121,41459,3,test
40924,40782,41230,41269,41108,41444,3,test
39899,40717,41229,41204,41093,41450,3,test
40371,40768,41231,41295,41097,41450,3,test
41522,40847,41235,41235,41103,41452,3,test
41722,41271,41224,40824,41083,41465,3,test
41367,41361,41236,41043,41110,41459,3,test
40916,41046,41243,41893,41094,41454,3,test
40826,40881,41214,42210,41093,41452,3,test
41096,40891,41240,42100,41097,41449,3,test
41763,40948,41229,41726,41107,41439,3,test
42349,40982,41234,41465,41100,41451,3,test
42310,41041,41214,41435,41100,41441,3,test
42434,41058,41242,41264,41102,41457,3,test
41952,41071,41219,40994,41108,41460,3,test
41067,41030,41231,40843,41103,41462,3,test
40541,41172,41236,40953,41076,41440,3,test
40750,41037,41212,41137,41093,41456,3,test
41382,40867,41229,41109,41109,41450,3,test
41472,40808,41249,40741,41088,41465,3,test
41030,40806,41237,40243,41107,41452,3,test
40691,40857,41225,40587,41092,41458,3,test
41129,41208,41222,41367,41099,41449,3,test
41859,41198,41224,41278,41102,41456,3,test
41879,40813,41245,41427,41110,41443,3,test
41627,40566,41239,42023,41108,41451,3,test
41993,40465,41226,41799,41114,41470,3,test
42410,40622,41223,41481,41091,41445,3,test
41455,40759,41223,41474,41096,41485,3,test
40792,40780,41241,41576,41100,41456,3,test
41036,40836,41223,41449,41101,41457,3,test
40877,40898,41214,41088,41101,41440,3,test
40697,40808,41231,40790,41094,41455,3,test
41058,40846,41228,40903,41100,41455,3,test
41199,40952,41251,41088,41106,41447,3,test
41077,41080,41216,41196,41092,41453,3,test
41402,41130,41231,41285,41089,41453,3,test
41827,41068,41222,41371,41102,41463,3,test
41413,40775,41258,41436,41089,41453,3,test
40928,40737,41229,41512,41094,41446,3,test
41101,40829,41225,41513,41108,41434,3,test
41294,40947,41243,41416,41096,41468,3,test
40787,41120,41236,41577,41091,41444,3,test
40844,41159,41229,41605,41086,41455,3,test
41304,41027,41218,41481,41098,41478,3,test
41331,41094,41233,41390,41128,41456,3,test
41345,41252,41235,41547,41110,41444,3,test
41165,41225,41250,41797,41094,41456,3,test
40784,41273,41229,42241,41096,41447,3,test
40936,41166,41229,42433,41109,41444,3,test
41496,40651,41239,41925,41098,41449,3,test
41410,40406,41233,41417,41105,41444,3,test
41580,40592,41233,41444,41116,41475,3,test
41783,40798,41231,41570,41104,41461,3,test
41621,40949,41229,41371,41088,41449,3,test
41420,40852,41220,41167,41102,41478,3,test
41461,40814,41225,41087,41123,41457,3,test
41263,40921,41235,41001,41106,41449,3,test
41066,40885,41218,41011,41094,41478,3,test
41397,40709,41231,41028,41112,41456,3,test
41747,40706,41220,41173,41106,41465,3,test
41791,40779,41245,41262,41119,41465,3,test
41362,40835,41231,41237,41104,41448,3,test
40884,40950,41231,41235,41099,41459,3,test
40688,40950,41227,41458,41103,41462,3,test
40861,40916,41211,41961,41104,41442,3,test
41090,40873,41232,42466,41105,41464,3,test
41497,40915,41231,41721,41120,41451,3,test
42406,40940,41231,40917,41101,41467,3,test
43122,41028,41228,40604,41096,41462,3,test
42818,41079,41223,40600,41129,41460,3,test
41056,40991,41219,40846,41093,41441,3,test
40096,40918,41239,41078,41089,41456,3,test
40276,40893,41228,41304,41106,41440,3,test
41282,41076,41217,41168,41098,41469,3,test
42103,41149,41254,41089,41104,41452,3,test
41886,41189,41227,41257,41105,41473,3,test
40697,41115,41229,41385,41085,41450,3,test
40585,41050,41250,41258,41093,41444,3,test
40875,41040,41226,41017,41113,41438,3,test
40966,40936,41225,40972,41104,41450,3,test
41527,40868,41236,41079,41102,41463,3,test
41565,40968,41229,41074,41090,41451,3,test
41705,41030,41223,41166,41104,41448,3,test
42266,40884,41251,41796,41099,41447,3,test
41619,40812,41231,41976,41111,41457,3,test
41476,40836,41227,41534,41096,41461,3,test
41809,40700,41225,41171,41095,41444,3,test
41391,40609,41230,40965,41097,41466,3,test
40705,40711,41243,40880,41105,41450,3,test
40403,40812,41219,41003,41092,41452,3,test
40744,40811,41233,41084,41098,41450,3,test
41261,40868,41223,41104,41107,41453,3,test
41238,40814,41226,41162,41102,41452,3,test
41112,40848,41241,41247,41109,41440,3,test
42185,40822,41233,41354,41110,41443,3,test
42358,40809,41232,41345,41105,41462,3,test
41518,40834,41224,41392,41120,41460,3,test
41219,40882,41230,41461,41091,41447,3,test
40664,40894,41253,41380,41093,41449,3,test
40417,40960,41224,41410,41095,41453,3,test
40676,41083,41224,41366,41095,41469,3,test
40463,40997,41235,41353,41091,41458,3,test
40591,40905,41227,41302,41091,41451,3,test
41360,40832,41224,41382,41100,41447,3,test
41876,40908,41257,41528,41100,41449,3,test
41712,40986,41220,41448,41106,41461,3,test
41753,40988,41228,41474,41110,41451,3,test
41654,40963,41244,41630,41093,41447,3,test
41346,41051,41222,41437,41102,41469,3,test
41136,41104,41232,41287,41092,41449,3,test
40933,41125,41218,41427,41084,41464,3,test
40956,41372,41233,41573,41118,41453,3,test
41033,41513,41229,41858,41088,41464,3,test
40894,41066,41223,41994,41096,41469,3,test
40880,40761,41237,42090,41102,41446,3,test
41798,40617,41230,41883,41106,41443,3,test
42440,40406,41216,41283,41091,41475,3,test
41518,40485,41229,40786,41110,41463,3,test
41302,40784,41237,40778,41102,41460,3,test
41939,41124,41223,41005,41097,41473,3,test
42153,41136,41238,41171,41096,41438,3,test
41339,40965,41223,41273,41095,41442,3,test
40373,40806,41226,40842,41093,41446,3,test
40660,40700,41243,40051,41095,41441,3,test
41525,40810,41238,39767,41117,41460,3,test
41767,41226,41233,40680,41109,41444,3,test
41504,41227,41224,41715,41107,41453,3,test
41379,40686,41245,42437,41095,41457,3,test
41797,40461,41230,42184,41128,41450,3,test
42128,40785,41237,41550,41108,41448,3,test
41685,41035,41227,41160,41100,41431,3,test
41297,41125,41213,41013,41097,41472,3,test
40898,41111,41251,40858,41086,41442,3,test
