CH1,CH2,CH3,CH4,CH5,CH6,label,type
40916,41120,41036,40969,41062,41140,4,train
40920,41117,41026,40965,41095,41144,4,train
40917,41138,41005,40974,41119,41148,4,train
40919,41127,40992,40976,41149,41146,4,train
40913,41115,40986,40988,41172,41148,4,train
40912,41122,40982,40972,41184,41149,4,train
40923,41130,40977,40968,41175,41137,4,train
40912,41120,40990,40966,41189,41155,4,train
40925,41129,40974,40971,41184,41154,4,train
40912,41115,40992,40973,41180,41155,4,train
40916,41124,40993,40965,41170,41141,4,train
40907,41120,40985,40974,41166,41141,4,train
40921,41126,41003,40970,41155,41148,4,train
40914,41111,40998,40963,41143,41147,4,train
40913,41126,41019,40971,41092,41147,4,train
40898,41119,41048,40969,41045,41136,4,train
40909,41127,41066,40975,41000,41140,4,train
40923,41102,41084,40965,40938,41144,4,train
40917,41114,41087,40969,40881,41119,4,train
40908,41126,41068,40967,40840,41128,4,train
40916,41129,41067,40956,40885,41143,4,train
40913,41128,41028,40958,41084,41141,4,train
40912,41121,41018,40962,41306,41143,4,train
40913,41117,40981,40976,41399,41144,4,train
40927,41123,40972,40968,41291,41147,4,train
40907,41131,41001,40978,41143,41156,4,train
40905,41118,41025,40971,41059,41148,4,train
40917,41117,41030,40955,41010,41136,4,train
40914,41121,41037,40956,40987,41142,4,train
40916,41135,41045,40964,41004,41135,4,train
40912,41120,41046,40966,41006,41127,4,train
40904,41126,41051,40968,41034,41143,4,train
40909,41095,41037,40970,41071,41142,4,train
40914,41118,41030,40972,41104,41135,4,train
40913,41120,41010,40972,41128,41141,4,train
40906,41105,41006,40959,41149,41154,4,train
40913,41128,41000,40970,41169,41148,4,train
40908,41113,40987,40974,41187,41159,4,train
40904,41130,40989,40977,41185,41147,4,train
40920,41126,40987,40972,41181,41144,4,train
40909,41115,40984,40961,41189,41154,4,train
40907,41122,40994,40965,41184,41168,4,train
40911,41120,40983,40973,41177,41149,4,train
40917,41116,40983,40969,41146,41153,4,train
40910,41120,41004,40985,41156,41148,4,train
40913,41118,41002,40975,41124,41142,4,train
40908,41120,41029,40962,41096,41128,4,train
40916,41121,41062,40970,41055,41135,4,train
40909,41109,41080,40965,40995,41138,4,train
40907,41131,41082,40972,40932,41131,4,train
40917,41127,41080,40965,40851,41129,4,train
40914,41123,41064,40962,40837,41140,4,train
40904,41129,41053,40976,40898,41148,4,train
40914,41125,41034,40976,41038,41137,4,train
40904,41124,41009,40968,41282,41141,4,train
40917,41122,40970,40967,41431,41143,4,train
40933,41126,40981,40973,41332,41143,4,train
40915,41118,40996,40963,41150,41144,4,train
40922,41117,41017,40994,41050,41150,4,train
40924,41124,41036,40990,41000,41137,4,train
40915,41121,41028,40980,40996,41144,4,train
40911,41118,41037,40961,40997,41135,4,train
40921,41120,41051,40960,41016,41144,4,train
40923,41117,41048,40973,41027,41133,4,train
40910,41122,41047,40959,41061,41136,4,train
40905,41116,41025,40964,41097,41144,4,train
40916,41123,41007,40975,41128,41140,4,train
40910,41117,40992,40974,41161,41141,4,train
40922,41108,40984,40968,41169,41154,4,train
40918,41123,40982,40968,41172,41143,4,train
40907,41122,40971,40974,41190,41148,4,train
40914,41118,40977,40961,41196,41150,4,train
40917,41121,40979,40961,41194,41145,4,train
40914,41125,40985,40955,41176,41150,4,train
40911,41125,40989,40967,41180,41150,4,train
40907,41126,40981,40958,41152,41146,4,train
40915,41125,40997,40962,41154,41146,4,train
40908,41120,41008,40959,41127,41145,4,train
40909,41115,41015,40962,41093,41130,4,train
40916,41111,41054,40963,41042,41132,4,train
40915,41119,41082,40961,40987,41122,4,train
40900,41123,41077,40972,40920,41126,4,train
40923,41117,41073,40975,40840,41128,4,train
40908,41122,41067,40971,40820,41144,4,train
40919,41114,41061,40983,40861,41137,4,train
40921,41118,41038,40976,41032,41141,4,train
40910,41127,41012,40958,41358,41136,4,train
40930,41118,40975,40961,41467,41144,4,train
40927,41127,40971,40979,41313,41155,4,train
40925,41132,41007,40981,41149,41139,4,train
40920,41118,41011,40959,41061,41136,4,train
40925,41116,41017,40959,41014,41143,4,train
40922,41118,41055,40960,40968,41146,4,train
40930,41128,41052,40965,40977,41121,4,train
40926,41116,41059,40962,40995,41137,4,train
40921,41102,41047,40977,41026,41138,4,train
40917,41120,41042,40962,41069,41142,4,train
40910,41121,41029,40973,41101,41150,4,train
40919,41111,41022,40980,41119,41142,4,train
40917,41117,40999,40963,41155,41145,4,train
40912,41135,40979,40968,41169,41142,4,train
40915,41120,40988,40967,41185,41143,4,train
40907,41123,40981,40978,41199,41152,4,train
40898,41114,40994,40974,41190,41149,4,train
40905,41130,40990,40976,41200,41154,4,train
40915,41114,40974,40968,41184,41155,4,train
40916,41126,40977,40966,41176,41136,4,train
40919,41112,40979,40969,41165,41156,4,train
40914,41117,40989,40971,41144,41148,4,train
40920,41118,41005,40979,41141,41153,4,train
40916,41120,41011,40972,41113,41134,4,train
40915,41126,41047,40975,41051,41132,4,train
40913,41120,41068,40965,40977,41122,4,train
40915,41114,41067,40965,40911,41134,4,train
40909,41139,41084,40954,40813,41139,4,train
40916,41125,41073,40973,40746,41140,4,train
40923,41117,41046,40988,40759,41137,4,train
40909,41121,41028,40971,40974,41152,4,train
40907,41122,41001,40973,41394,41139,4,train
40913,41121,40980,40962,41578,41137,4,train
40907,41115,40965,40967,41385,41146,4,train
40917,41111,41010,40964,41160,41143,4,train
40915,41128,41005,40960,41044,41137,4,train
40918,41127,41012,40970,40974,41128,4,train
40908,41111,41044,40978,40948,41126,4,train
40915,41120,41037,40965,40971,41140,4,train
40918,41132,41045,40962,40974,41131,4,train
40918,41118,41055,40966,41016,41146,4,train
40905,41120,41038,40964,41054,41141,4,train
40918,41116,41026,40958,41097,41137,4,train
40916,41126,41022,40966,41132,41140,4,train
40904,41111,40996,40966,41149,41146,4,train
40916,41117,40980,40985,41181,41143,4,train
40911,41118,40988,40966,41197,41146,4,train
40895,41120,40984,40964,41204,41147,4,train
40910,41103,40980,40970,41200,41153,4,train
40915,41125,40979,40971,41204,41145,4,train
40918,41110,40986,40974,41198,41146,4,train
40907,41116,40969,40973,41193,41150,4,train
40913,41126,40996,40977,41170,41156,4,train
40913,41117,41000,40967,41161,41152,4,train
40923,41129,41012,40959,41140,41147,4,train
40909,41111,41019,40962,41095,41134,4,train
40900,41111,41052,40971,41050,41121,4,train
40915,41111,41068,40976,40984,41127,4,train
40915,41109,41089,40964,40888,41132,4,train
40912,41117,41087,40964,40799,41123,4,train
40912,41124,41068,40947,40762,41130,4,train
40917,41104,41061,40960,40762,41132,4,train
40907,41123,41027,40971,41043,41146,4,train
40909,41110,40996,40964,41402,41144,4,train
40920,41111,40970,40973,41536,41135,4,train
40924,41119,40980,40965,41350,41147,4,train
40922,41115,40986,40972,41156,41145,4,train
40916,41120,41004,40965,41051,41135,4,train
40910,41118,41035,40977,40991,41134,4,train
40929,41115,41033,40971,40948,41131,4,train
40910,41121,41033,40974,40961,41140,4,train
40908,41121,41059,40965,40980,41146,4,train
40919,41133,41045,40973,41002,41139,4,train
40922,41122,41033,40961,41042,41132,4,train
40907,41129,41028,40961,41088,41134,4,train
40918,41120,41012,40980,41131,41147,4,train
40918,41111,40999,40966,41156,41147,4,train
40920,41115,41002,40974,41175,41145,4,train
40906,41113,40978,40975,41205,41155,4,train
40917,41126,40972,40953,41196,41149,4,train
40904,41130,40977,40977,41197,41159,4,train
40919,41113,40976,40964,41198,41150,4,train
40917,41126,40990,40960,41204,41152,4,train
40916,41126,40986,40958,41188,41155,4,train
40919,41115,40999,40980,41170,41140,4,train
40914,41113,41000,40985,41150,41145,4,train
40898,41121,41004,40966,41150,41145,4,train
40916,41127,41036,40965,41097,41140,4,train
40903,41117,41052,40964,41043,41130,4,train
40907,41128,41066,40969,40989,41131,4,train
40912,41117,41085,40962,40933,41125,4,train
40914,41122,41082,40971,40828,41126,4,train
40919,41110,41082,40975,40725,41135,4,train
40899,41115,41057,40961,40809,41140,4,train
40918,41118,41036,40969,41026,41131,4,train
40914,41118,40998,40987,41310,41138,4,train
40910,41130,40960,40980,41514,41147,4,train
40907,41119,40961,40969,41386,41157,4,train
40914,41106,40996,40971,41168,41148,4,train
40899,41124,41013,40966,41040,41147,4,train
40918,41123,41028,40968,40984,41129,4,train
40915,41114,41042,40972,40948,41143,4,train
40922,41113,41051,40976,40965,41132,4,train
40919,41121,41042,40964,40980,41139,4,train
40916,41116,41052,40969,41010,41129,4,train
40915,41125,41037,40959,41057,41136,4,train
40915,41113,41025,40975,41092,41143,4,train
40913,41117,41019,40969,41125,41156,4,train
40914,41117,41008,40968,41148,41147,4,train
40913,41119,41002,40982,41171,41137,4,train
40898,41123,40987,40976,41196,41151,4,train
40911,41118,40978,40970,41201,41166,4,train
40906,41119,40971,40970,41198,41143,4,train
40910,41115,40983,40978,41202,41136,4,train
40907,41102,40978,40981,41191,41157,4,train
40908,41117,40988,40975,41197,41150,4,train
40919,41108,40987,40968,41172,41149,4,train
40921,41116,40985,40963,41154,41151,4,train
40909,41119,41003,40982,41141,41131,4,train
40911,41108,41006,40962,41102,41137,4,train
40910,41107,41043,40958,41051,41132,4,train
40900,41128,41059,40958,40987,41128,4,train
40925,41109,41093,40974,40919,41127,4,train
40910,41111,41093,40970,40814,41125,4,train
40914,41120,41071,40959,40795,41137,4,train
40924,41121,41063,40957,40835,41124,4,train
40902,41122,41037,40948,40998,41132,4,train
40918,41113,41011,40976,41344,41148,4,train
40920,41128,40985,40978,41492,41143,4,train
40906,41114,40979,40962,41350,41150,4,train
40918,41114,40993,40974,41162,41134,4,train
40912,41126,41014,40978,41051,41149,4,train
40913,41120,41025,40973,40989,41128,4,train
40918,41118,41041,40970,40976,41140,4,train
40912,41119,41037,40964,40986,41147,4,train
40919,41117,41058,40959,40998,41125,4,train
40929,41121,41063,40970,41015,41133,4,train
40920,41123,41041,40962,41056,41125,4,train
40916,41115,41026,40964,41082,41144,4,train
40921,41123,41012,40965,41116,41134,4,train
40910,41115,41000,40969,41162,41155,4,train
40915,41115,40997,40972,41177,41148,4,train
40915,41122,40977,40961,41192,41154,4,train
40912,41118,40984,40974,41207,41141,4,train
40910,41120,40992,40972,41192,41157,4,train
40916,41129,40979,40965,41193,41157,4,train
40905,41125,40988,40977,41197,41161,4,train
40914,41124,40990,40971,41190,41159,4,train
40915,41125,41004,40963,41176,41141,4,train
40914,41119,40993,40967,41157,41141,4,train
40915,41122,40999,40970,41136,41141,4,train
40909,41131,41016,40971,41100,41146,4,train
40915,41125,41047,40958,41066,41136,4,train
40909,41118,41052,40970,40996,41134,4,train
40909,41116,41065,40970,40918,41142,4,train
40913,41119,41075,40966,40871,41126,4,train
40908,41124,41056,40943,40834,41126,4,train
40903,41122,41063,40963,40874,41136,4,train
40906,41124,41005,40956,41071,41146,4,train
40900,41124,40998,40971,41229,41154,4,train
40912,41122,40966,40981,41381,41149,4,train
40908,41122,40978,40962,41323,41145,4,train
40914,41120,40998,40958,41175,41145,4,train
40920,41129,41017,40974,41071,41133,4,train
40909,41116,41031,40973,41005,41141,4,train
40912,41126,41043,40955,40980,41143,4,train
40913,41128,41054,40959,40983,41140,4,train
40921,41120,41048,40966,40997,41136,4,train
40905,41109,41049,40966,41011,41145,4,train
40919,41124,41043,40965,41054,41141,4,train
40922,41113,41035,40966,41091,41143,4,train
40908,41107,41017,40969,41111,41131,4,train
40909,41108,41004,40964,41129,41157,4,train
40913,41114,40993,40966,41152,41156,4,train
40916,41109,40992,40977,41178,41163,4,train
40924,41122,40973,40966,41190,41153,4,train
40918,41126,40982,40962,41182,41142,4,train
40911,41122,40980,40977,41181,41161,4,train
40915,41128,40982,40972,41178,41142,4,train
40916,41125,40988,40973,41172,41157,4,train
40924,41101,41006,40965,41160,41140,4,train
40917,41115,40997,40975,41140,41148,4,train
40914,41117,41001,40984,41144,41149,4,train
40918,41120,41027,40986,41101,41142,4,train
40918,41117,41049,40961,41060,41141,4,train
40909,41120,41083,40961,40986,41119,4,train
40915,41113,41078,40963,40951,41133,4,train
40905,41113,41095,40959,40890,41130,4,train
40921,41118,41058,40969,40858,41136,4,train
40909,41114,41050,40966,40816,41135,4,train
40913,41112,41022,40955,40996,41140,4,train
40908,41113,40995,40961,41315,41140,4,train
40916,41122,40965,40967,41458,41148,4,train
40920,41124,40966,40983,41310,41135,4,train
40923,41110,40987,40956,41149,41155,4,train
40909,41115,41005,40976,41063,41143,4,train
40898,41119,41028,40972,41004,41141,4,train
40920,41122,41043,40963,40998,41136,4,train
40908,41121,41041,40968,40995,41146,4,train
40911,41116,41028,40955,41008,41148,4,train
40902,41117,41050,40969,41027,41143,4,train
40909,41122,41033,40971,41065,41135,4,train
40913,41130,41015,40959,41089,41143,4,train
40914,41120,41011,40963,41118,41158,4,train
40914,41127,40996,40967,41145,41138,4,train
40916,41115,40979,40976,41163,41150,4,train
40917,41125,40983,40971,41172,41149,4,train
40911,41120,40976,40962,41183,41146,4,train
40908,41118,40968,40968,41185,41160,4,train
40907,41132,40968,40980,41183,41150,4,train
40923,41126,40968,40964,41179,41156,4,train
40902,41120,40991,40965,41168,41157,4,train
40909,41111,40981,40973,41164,41152,4,train
40917,41119,40993,40967,41143,41146,4,train
40931,41109,41003,40976,41127,41154,4,train
40913,41128,41026,40961,41099,41138,4,train
40921,41126,41047,40953,41062,41142,4,train
40913,41117,41065,40977,41003,41140,4,train
40915,41118,41058,40973,40937,41128,4,train
40922,41113,41076,40983,40914,41129,4,train
40920,41117,41051,40959,40910,41132,4,train
40916,41119,41058,40966,40930,41125,4,train
40913,41115,41017,40985,41038,41151,4,train
40926,41117,41018,40976,41166,41138,4,train
40916,41113,40980,40965,41338,41152,4,train
40905,41118,40987,40971,41281,41145,4,train
40916,41130,41008,40978,41164,41144,4,train
40912,41118,41026,40973,41071,41165,4,train
40917,41122,41046,40971,41037,41145,4,train
40921,41116,41045,40967,41001,41146,4,train
40915,41123,41037,40969,41003,41145,4,train
40916,41129,41042,40966,41012,41136,4,train
40915,41131,41044,40972,41028,41131,4,train
40915,41126,41037,40970,41066,41137,4,train
40913,41116,41025,40961,41091,41144,4,train
40921,41115,41020,40965,41111,41145,4,train
40920,41129,41009,40978,41121,41145,4,train
40917,41115,40991,40964,41146,41132,4,train
40919,41128,40978,40956,41160,41154,4,train
40921,41121,40988,40964,41177,41153,4,train
40909,41112,40981,40984,41165,41154,4,train
40908,41125,40978,40970,41181,41149,4,train
40903,41123,40984,40966,41161,41149,4,train
40920,41120,40995,40973,41146,41152,4,train
40906,41113,40994,40980,41157,41143,4,train
40913,41118,40992,40958,41140,41142,4,train
40913,41130,41019,40974,41140,41141,4,train
40892,41130,41019,40973,41110,41143,4,train
40907,41120,41028,40972,41051,41146,4,train
40908,41124,41069,40958,41003,41136,4,train
40921,41108,41078,40968,40947,41129,4,train
40912,41124,41075,40969,40883,41140,4,train
40916,41112,41074,40979,40846,41128,4,train
40915,41118,41048,40971,40886,41135,4,train
40913,41123,41039,40958,41101,41144,4,train
40912,41121,41013,40961,41273,41143,4,train
40919,41117,40981,40961,41359,41138,4,train
40918,41115,40983,40978,41271,41140,4,train
40922,41121,40982,40960,41162,41145,4,train
40919,41121,41010,40966,41078,41148,4,train
40916,41124,41014,40966,41015,41150,4,train
40904,41118,41017,40981,41009,41141,4,train
40919,41115,41031,40968,41003,41142,4,train
40913,41116,41037,40968,41004,41125,4,train
40915,41118,41054,40970,41036,41130,4,train
40916,41115,41026,40969,41074,41145,4,train
40921,41128,41018,40968,41086,41131,4,train
40916,41119,41022,40963,41130,41132,4,train
40918,41126,41003,40973,41140,41137,4,train
40919,41121,40998,40969,41162,41145,4,train
40906,41120,40974,40978,41165,41146,4,train
40918,41116,40978,40973,41180,41154,4,train
40907,41118,40988,40966,41178,41141,4,train
40913,41128,40972,40966,41185,41160,4,train
40913,41122,40980,40967,41173,41162,4,train
40917,41126,40985,40971,41165,41149,4,train
40923,41120,40995,40989,41151,41159,4,train
40910,41131,40986,40976,41149,41151,4,train
40932,41127,41000,40961,41130,41137,4,train
40921,41126,41025,40962,41112,41148,4,train
40905,41119,41046,40970,41056,41135,4,train
40911,41114,41059,40971,41015,41140,4,train
40916,41115,41061,40967,40960,41134,4,train
40919,41136,41071,40969,40906,41139,4,train
40921,41121,41060,40945,40891,41137,4,train
40924,41127,41047,40950,40930,41136,4,train
40910,41105,41035,40971,41070,41139,4,train
40910,41117,41018,40977,41204,41141,4,train
40909,41124,40987,40972,41330,41142,4,train
40920,41118,40970,40961,41274,41159,4,train
40911,41119,41005,40975,41156,41146,4,train
40916,41136,41010,40976,41072,41154,4,train
40921,41143,41024,40971,41031,41161,4,train
40913,41131,41034,40971,41025,41135,4,train
40903,41111,41031,40968,41007,41135,4,train
40918,41118,41046,40971,41010,41123,4,train
40912,41128,41041,40969,41037,41142,4,train
40918,41118,41027,40966,41063,41150,4,train
40908,41126,41031,40965,41088,41133,4,train
40916,41126,41012,40961,41116,41153,4,train
40917,41134,41003,40960,41137,41133,4,train
40913,41122,40994,40976,41151,41142,4,train
40913,41130,40976,40963,41165,41145,4,train
40920,41112,40979,40981,41172,41148,4,train
40911,41126,40985,40971,41164,41154,4,train
40914,41123,40990,40968,41166,41144,4,train
40910,41122,40989,40961,41174,41150,4,train
40904,41125,40987,40972,41172,41156,4,train
40916,41121,40986,40966,41157,41142,4,train
40907,41125,40997,40978,41145,41140,4,train
40922,41115,40995,40971,41124,41142,4,train
40921,41122,41018,40963,41098,41133,4,train
40915,41113,41052,40975,41049,41138,4,train
40917,41122,41067,40959,41003,41123,4,train
40914,41120,41079,40954,40979,41139,4,train
40916,41114,41084,40968,40929,41141,4,train
40916,41123,41077,40963,40887,41136,4,train
40909,41121,41058,40971,40911,41142,4,train
40918,41141,41013,40970,41004,41140,4,train
40916,41119,41009,40979,41177,41138,4,train
40923,41125,40979,40972,41366,41151,4,train
40914,41124,40985,40981,41325,41142,4,train
40906,41129,40999,40972,41192,41142,4,train
40910,41124,41008,40966,41079,41148,4,train
40922,41109,41026,40966,41023,41145,4,train
40915,41124,41042,40947,41006,41140,4,train
40906,41117,41040,40964,40995,41128,4,train
40921,41121,41035,40964,41000,41124,4,train
40910,41122,41044,40967,41018,41149,4,train
40903,41127,41026,40952,41068,41137,4,train
40910,41109,41026,40947,41093,41144,4,train
40905,41114,41021,40966,41104,41132,4,train
40912,41116,41002,40971,41134,41149,4,train
40915,41115,40992,40980,41160,41141,4,train
40905,41118,40978,40966,41162,41155,4,train
40903,41123,40984,40961,41176,41142,4,train
40912,41122,40984,40974,41174,41148,4,train
40912,41124,40986,40974,41177,41153,4,train
40925,41113,40974,40967,41178,41152,4,train
40921,41126,40980,40974,41166,41153,4,train
40908,41118,40984,40980,41160,41162,4,train
40914,41127,40996,40976,41144,41157,4,train
40909,41121,41011,40971,41134,41153,4,train
40901,41122,41011,40954,41101,41143,4,train
40904,41122,41047,40967,41062,41136,4,train
40920,41116,41059,40970,41017,41125,4,train
40916,41123,41070,40966,40965,41129,4,train
40904,41127,41074,40954,40908,41133,4,train
40903,41124,41055,40966,40890,41142,4,train
40916,41122,41030,40980,40908,41143,4,train
40914,41121,41043,40959,41019,41132,4,train
40903,41116,41034,40962,41253,41142,4,train
40910,41111,40981,40966,41389,41139,4,train
40908,41125,40987,40963,41276,41144,4,train
40919,41130,40994,40963,41166,41154,4,train
40907,41122,41001,40963,41072,41148,4,train
40918,41128,41027,40975,41034,41138,4,train
40918,41131,41033,40970,41010,41135,4,train
40910,41120,41042,40972,41004,41141,4,train
40904,41112,41046,40969,41021,41142,4,train
40905,41118,41045,40960,41038,41139,4,train
40903,41123,41035,40978,41059,41142,4,train
40914,41127,41035,40972,41082,41141,4,train
40913,41130,41009,40959,41109,41140,4,train
40916,41129,40994,40968,41136,41141,4,train
40917,41125,40995,40962,41156,41156,4,train
40910,41107,40973,40973,41163,41154,4,train
40907,41128,40984,40964,41161,41160,4,train
40916,41128,40980,40976,41177,41152,4,train
40915,41122,41000,40969,41173,41159,4,train
40910,41122,40977,40967,41162,41146,4,train
40911,41117,40990,40978,41155,41154,4,train
40906,41125,40986,40969,41147,41144,4,train
40905,41120,40991,40970,41151,41149,4,train
40913,41141,41005,40972,41121,41142,4,train
40910,41115,41019,40970,41116,41152,4,train
40909,41121,41056,40978,41063,41131,4,train
40926,41117,41056,40970,41019,41139,4,train
40914,41133,41075,40961,40960,41122,4,train
40906,41117,41079,40970,40900,41120,4,train
40917,41116,41053,40967,40885,41139,4,train
40920,41118,41053,40960,40905,41137,4,train
40908,41121,41037,40962,41044,41145,4,train
40925,41134,41011,40963,41244,41153,4,train
40924,41122,40990,40956,41350,41136,4,train
40908,41117,40986,40971,41288,41143,4,train
40907,41126,41004,40974,41142,41143,4,train
40909,41115,41018,40964,41070,41137,4,train
40910,41116,41024,40967,41042,41138,4,train
40906,41124,41043,40954,41003,41134,4,train
40924,41127,41034,40957,41010,41144,4,train
40921,41114,41055,40961,41016,41139,4,train
40918,41135,41040,40970,41030,41146,4,train
40907,41110,41029,40959,41062,41138,4,train
40918,41120,41015,40964,41094,41157,4,train
40906,41126,41017,40972,41116,41145,4,train
40908,41117,41012,40968,41129,41156,4,train
40923,41125,40998,40965,41147,41156,4,train
40920,41126,40974,40970,41155,41156,4,train
40910,41121,40990,40975,41173,41153,4,train
40907,41116,41002,40977,41177,41145,4,train
40928,41129,40980,40972,41177,41145,4,train
40905,41122,40985,40972,41167,41143,4,train
40905,41124,41006,40971,41165,41154,4,train
40922,41124,40986,40970,41149,41145,4,train
40915,41116,41000,40966,41141,41146,4,train
40916,41117,41008,40963,41124,41148,4,train
40902,41129,41014,40968,41104,41135,4,train
40906,41116,41050,40968,41061,41136,4,train
40909,41117,41061,40960,41035,41126,4,train
40906,41118,41089,40961,40960,41135,4,train
40907,41114,41075,40964,40912,41130,4,train
40904,41117,41074,40971,40911,41146,4,train
40909,41116,41048,40970,40899,41126,4,train
40915,41117,41021,40971,41002,41134,4,train
40915,41110,41013,40963,41213,41142,4,train
40908,41115,40981,40963,41358,41142,4,train
40915,41128,40971,40961,41285,41146,4,train
40903,41113,40985,40982,41157,41136,4,train
40912,41128,41018,40964,41081,41143,4,train
40907,41120,41014,40965,41027,41149,4,train
40920,41122,41038,40970,41011,41156,4,train
40905,41120,41041,40969,41014,41137,4,train
40915,41120,41042,40969,41011,41143,4,train
40926,41112,41042,40969,41020,41143,4,train
40920,41130,41031,40974,41058,41137,4,train
40905,41125,41012,40955,41101,41141,4,train
40921,41128,41003,40971,41113,41159,4,train
40908,41125,41017,40967,41129,41141,4,train
40900,41124,40985,40964,41142,41140,4,train
40922,41130,40983,40985,41157,41147,4,train
40916,41124,40970,40976,41175,41160,4,train
40912,41121,40974,40965,41160,41145,4,train
40909,41121,40978,40978,41182,41142,4,train
40904,41126,40967,40962,41168,41147,4,train
40916,41123,40971,40973,41143,41143,4,train
40905,41118,40978,40969,41154,41139,4,train
40915,41118,40991,40975,41140,41140,4,train
40916,41120,41010,40967,41130,41149,4,train
40912,41127,41004,40977,41098,41131,4,train
40903,41129,41039,40971,41056,41154,4,train
40913,41116,41065,40979,41018,41132,4,train
40913,41127,41069,40981,40957,41144,4,train
40913,41125,41070,40980,40903,41122,4,train
40903,41122,41065,40969,40912,41133,4,train
40905,41121,41050,40970,40880,41133,4,train
40909,41117,41037,40980,41031,41154,4,train
40906,41116,41018,40969,41225,41136,4,train
40914,41124,40998,40964,41360,41148,4,train
40918,41127,40985,40968,41310,41156,4,train
40920,41119,41009,40961,41182,41158,4,train
40915,41125,41009,40966,41078,41153,4,train
40913,41123,41036,40964,41037,41145,4,train
40923,41122,41039,40976,41003,41144,4,train
40905,41118,41034,40972,41004,41145,4,train
40915,41123,41047,40960,41012,41146,4,train
40909,41124,41039,40966,41031,41130,4,train
40914,41110,41033,40976,41061,41139,4,train
40906,41124,41042,40962,41077,41155,4,train
40920,41112,41017,40958,41113,41147,4,train
40904,41128,41001,40969,41139,41150,4,train
40910,41125,40990,40971,41158,41144,4,train
40916,41124,40991,40965,41170,41143,4,train
40926,41121,40993,40961,41164,41156,4,train
40908,41122,40982,40978,41180,41163,4,train
40922,41111,40993,40966,41173,41152,4,train
40918,41125,40987,40962,41169,41162,4,train
40906,41125,40985,40969,41169,41150,4,train
40912,41117,40985,40976,41145,41146,4,train
40918,41140,40983,40969,41143,41145,4,train
40906,41125,41000,40972,41117,41143,4,train
40916,41129,41015,40981,41101,41143,4,train
40910,41123,41042,40972,41055,41140,4,train
40925,41124,41056,40967,41019,41132,4,train
40918,41120,41082,40961,40985,41126,4,train
40908,41120,41073,40964,40902,41128,4,train
40910,41124,41060,40976,40891,41132,4,train
40908,41134,41058,40956,40928,41126,4,train
40913,41118,41043,40958,41064,41140,4,train
40909,41118,41013,40964,41157,41142,4,train
40911,41136,40982,40982,41290,41156,4,train
40916,41114,40979,40958,41281,41145,4,train
40907,41115,40986,40974,41187,41155,4,train
40914,41124,41010,40966,41086,41149,4,train
40917,41124,41030,40965,41027,41149,4,train
40918,41115,41032,40970,41020,41146,4,train
40927,41134,41050,40973,41026,41140,4,train
40918,41112,41036,40961,41025,41127,4,train
40922,41125,41040,40969,41029,41133,4,train
40923,41112,41039,40966,41052,41146,4,train
40911,41122,41031,40962,41079,41145,4,train
40915,41122,41004,40980,41106,41144,4,train
40913,41123,41014,40964,41126,41152,4,train
40915,41122,40995,40971,41140,41153,4,train
40905,41132,40982,40967,41177,41156,4,train
40918,41124,40979,40970,41170,41149,4,train
40920,41116,41003,40982,41178,41147,4,train
40913,41120,40994,40959,41169,41152,4,train
40907,41125,40974,40980,41159,41156,4,train
40918,41116,40994,40963,41154,41152,4,train
40916,41121,40990,40970,41146,41152,4,train
40910,41124,40998,40973,41140,41141,4,train
40916,41131,40997,40974,41128,41141,4,train
40905,41114,41033,40983,41098,41140,4,train
40915,41129,41035,40965,41068,41158,4,train
40914,41125,41060,40967,41024,41132,4,train
40909,41124,41072,40962,40979,41131,4,train
40919,41108,41091,40966,40900,41136,4,train
40908,41133,41065,40972,40880,41137,4,train
40914,41139,41062,40964,40915,41133,4,train
40905,41126,41044,40964,41029,41135,4,train
40893,41118,41028,40966,41176,41143,4,train
40912,41116,40992,40963,41329,41149,4,train
40902,41129,40960,40966,41317,41155,4,train
40917,41125,40978,40975,41178,41146,4,train
40914,41134,40994,40969,41090,41156,4,train
40916,41125,41020,40961,41054,41135,4,train
40909,41126,41031,40960,41029,41147,4,train
40917,41122,41043,40964,41001,41145,4,train
40913,41117,41051,40968,41021,41145,4,train
40916,41114,41048,40978,41041,41134,4,train
40912,41128,41030,40959,41046,41143,4,train
40909,41119,41013,40971,41087,41150,4,train
40929,41123,41003,40961,41102,41152,4,train
40912,41126,41003,40962,41132,41139,4,train
40915,41116,40987,40969,41144,41156,4,train
40916,41115,40988,40968,41163,41150,4,train
40913,41113,40992,40974,41165,41150,4,train
40916,41118,40981,40959,41170,41158,4,train
40907,41128,40981,40967,41176,41157,4,train
40916,41125,40983,40968,41177,41149,4,train
40916,41122,40981,40968,41154,41146,4,train
40908,41118,40984,40974,41160,41148,4,train
40916,41128,40993,40979,41144,41147,4,train
40927,41123,40998,40966,41137,41146,4,train
40911,41120,41020,40959,41126,41148,4,train
40917,41135,41041,40966,41064,41137,4,train
40905,41120,41078,40966,41023,41134,4,train
40912,41114,41075,40973,40984,41134,4,train
40917,41113,41092,40971,40906,41130,4,train
40901,41121,41074,40974,40881,41138,4,train
40921,41128,41050,40960,40967,41132,4,train
40914,41128,41053,40943,41089,41134,4,train
40904,41123,41013,40961,41167,41129,4,train
40928,41119,40997,40969,41264,41143,4,train
40927,41132,40973,40990,41270,41148,4,train
40915,41112,40985,40978,41177,41149,4,train
40923,41122,41000,40983,41097,41136,4,train
